transaction_id,order_id,customer_id,transaction_date,transaction_type,amount,payment_method,merchant
txn003031,1275,850,2024-10-25 00:00:00,exchange,1221.48,credit_card,Walmart
txn003032,2518,585,2024-12-17 00:00:00,refund,2969.46,debit_card,Best Buy
txn003033,569,177,2024-12-15 00:00:00,purchase,1033.64,debit_card,Best Buy
txn003034,4429,758,2024-11-03 00:00:00,exchange,188.98,credit_card,Walmart
txn003035,982,657,2024-12-26 00:00:00,refund,603.13,credit_card,Amazon
txn003036,1698,15,2024-04-19 00:00:00,purchase,633.04,paypal,Best Buy
txn003037,484,62,2024-01-09 00:00:00,exchange,3033.49,paypal,Best Buy
txn003038,51,495,2024-02-28 00:00:00,purchase,81.41,credit_card,Target
txn003039,663,510,2024-10-03 00:00:00,exchange,294.76,apple_pay,Best Buy
txn003040,1086,669,2023-12-10 00:00:00,purchase,52.56,credit_card,Target
txn003041,605,618,2024-09-26 00:00:00,exchange,144.4,credit_card,eBay
txn003042,2876,523,2024-12-16 00:00:00,exchange,2710.26,google_pay,Target
txn003043,4467,592,2024-09-17 00:00:00,purchase,492.51,debit_card,Amazon
txn003044,4524,137,2023-12-17 00:00:00,purchase,1839.83,apple_pay,eBay
txn003045,401,884,2024-05-08 00:00:00,exchange,631.47,credit_card,eBay
txn003046,4443,249,2024-12-26 00:00:00,exchange,1486.55,apple_pay,Amazon
txn003047,3177,343,2024-08-01 00:00:00,exchange,908.16,apple_pay,Best Buy
txn003048,2647,452,2024-12-29 00:00:00,exchange,3003.04,debit_card,Target
txn003049,2940,218,2024-05-26 00:00:00,refund,479.1,paypal,eBay
txn003050,4717,947,2023-12-07 00:00:00,exchange,1458.82,paypal,Target
txn003051,4496,291,2024-10-29 00:00:00,purchase,3016.32,google_pay,Best Buy
txn003052,655,422,2024-11-26 00:00:00,refund,2243.96,apple_pay,Best Buy
txn003053,1241,589,2024-08-12 00:00:00,refund,3014.19,debit_card,Walmart
txn003054,2856,622,2023-03-06 00:00:00,purchase,976.0,paypal,Amazon
txn003055,4664,811,2024-12-26 00:00:00,purchase,63.84,google_pay,Best Buy
txn003056,638,672,2024-05-14 00:00:00,purchase,2833.54,google_pay,Target
txn003057,1202,552,2024-08-24 00:00:00,exchange,539.1,credit_card,Best Buy
txn003058,4140,607,2024-01-07 00:00:00,purchase,537.2,credit_card,eBay
txn003059,3979,587,2023-12-31 00:00:00,exchange,2027.68,credit_card,Target
txn003060,2843,975,2024-01-21 00:00:00,refund,2698.68,google_pay,Walmart
txn003061,635,303,2024-10-19 00:00:00,exchange,2815.49,apple_pay,eBay
txn003062,277,219,2023-05-15 00:00:00,purchase,2570.69,google_pay,Walmart
txn003063,1256,69,2024-06-20 00:00:00,exchange,1056.51,paypal,eBay
txn003064,833,568,2023-12-27 00:00:00,exchange,2283.96,paypal,Walmart
txn003065,810,890,2024-01-15 00:00:00,purchase,1501.3,paypal,Target
txn003066,2960,108,2024-09-10 00:00:00,exchange,342.86,paypal,Walmart
txn003067,281,875,2024-07-29 00:00:00,refund,435.92,credit_card,Target
txn003068,4197,202,2024-08-27 00:00:00,exchange,2906.87,credit_card,Walmart
txn003069,107,450,2024-09-22 00:00:00,purchase,3108.51,paypal,Walmart
txn003070,4765,333,2024-07-06 00:00:00,exchange,55.46,debit_card,Best Buy
txn003071,2984,58,2023-11-03 00:00:00,refund,3544.1,credit_card,Amazon
txn003072,1618,474,2024-12-06 00:00:00,exchange,742.9,apple_pay,Walmart
txn003073,3805,487,2023-11-27 00:00:00,refund,253.31,credit_card,eBay
txn003074,3155,130,2024-12-16 00:00:00,exchange,217.96,paypal,Walmart
txn003075,2991,967,2024-08-04 00:00:00,refund,812.56,apple_pay,Amazon
txn003076,1321,761,2024-01-02 00:00:00,refund,502.37,debit_card,Walmart
txn003077,1988,503,2024-10-09 00:00:00,purchase,3071.93,debit_card,Target
txn003078,4559,708,2024-07-30 00:00:00,exchange,2044.41,credit_card,Target
txn003079,3583,979,2024-09-03 00:00:00,refund,539.36,debit_card,Target
txn003080,3489,427,2024-11-24 00:00:00,refund,2371.55,credit_card,Best Buy
txn003081,456,514,2024-10-01 00:00:00,purchase,75.71,paypal,Amazon
txn003082,4559,708,2024-05-29 00:00:00,purchase,1700.87,paypal,Best Buy
txn003083,1099,472,2024-11-19 00:00:00,refund,692.29,paypal,Walmart
txn003084,3647,433,2024-04-16 00:00:00,purchase,2149.2,apple_pay,Best Buy
txn003085,3540,252,2023-12-19 00:00:00,purchase,661.71,credit_card,Target
txn003086,1500,385,2024-06-26 00:00:00,refund,1761.67,paypal,Walmart
txn003087,2477,324,2024-03-22 00:00:00,purchase,3570.45,credit_card,eBay
txn003088,565,147,2024-09-09 00:00:00,purchase,3302.32,debit_card,eBay
txn003089,2206,640,2023-10-26 00:00:00,exchange,694.55,paypal,Target
txn003090,1210,30,2023-11-15 00:00:00,purchase,2506.47,apple_pay,Target
txn003091,3643,966,2024-12-19 00:00:00,refund,1811.66,credit_card,eBay
txn003092,846,329,2024-08-16 00:00:00,refund,2932.44,debit_card,Best Buy
txn003093,745,845,2024-08-27 00:00:00,exchange,1840.05,google_pay,Target
txn003094,2480,373,2023-11-07 00:00:00,exchange,904.23,credit_card,eBay
txn003095,2714,99,2023-11-18 00:00:00,refund,3920.19,credit_card,Target
txn003096,1061,133,2024-11-08 00:00:00,exchange,382.03,apple_pay,Best Buy
txn003097,1225,165,2024-10-17 00:00:00,purchase,493.22,debit_card,Walmart
txn003098,3691,201,2024-11-28 00:00:00,refund,1516.07,debit_card,Walmart
txn003099,3381,681,2024-12-19 00:00:00,exchange,45.8,credit_card,Walmart
txn003100,742,295,2023-08-10 00:00:00,purchase,2747.95,google_pay,Target
txn003101,1832,941,2023-10-10 00:00:00,purchase,477.38,google_pay,Amazon
txn003102,124,35,2024-12-27 00:00:00,exchange,1979.14,credit_card,eBay
txn003103,3571,241,2024-10-20 00:00:00,purchase,3144.91,apple_pay,Best Buy
txn003104,3115,449,2024-01-03 00:00:00,exchange,356.54,paypal,Target
txn003105,4323,821,2024-09-27 00:00:00,purchase,570.46,google_pay,Target
txn003106,2059,39,2024-10-21 00:00:00,exchange,3249.17,paypal,Target
txn003107,2160,429,2024-12-08 00:00:00,purchase,1162.62,paypal,Best Buy
txn003108,2588,433,2024-08-22 00:00:00,refund,381.69,debit_card,eBay
txn003109,644,971,2024-01-03 00:00:00,exchange,1950.48,apple_pay,eBay
txn003110,2474,963,2024-04-28 00:00:00,exchange,1092.47,debit_card,Best Buy
txn003111,551,887,2024-10-25 00:00:00,exchange,100.66,debit_card,Amazon
txn003112,2224,306,2024-10-31 00:00:00,purchase,612.23,paypal,Walmart
txn003113,2673,612,2024-12-23 00:00:00,refund,1029.29,debit_card,eBay
txn003114,3167,967,2023-12-22 00:00:00,purchase,622.79,apple_pay,Best Buy
txn003115,1452,533,2024-11-03 00:00:00,exchange,651.84,credit_card,Walmart
txn003116,3596,369,2024-08-04 00:00:00,purchase,1764.56,debit_card,Amazon
txn003117,1652,78,2023-09-08 00:00:00,refund,1564.19,paypal,Walmart
txn003118,921,976,2024-09-09 00:00:00,purchase,1285.27,apple_pay,Target
txn003119,438,416,2024-01-10 00:00:00,exchange,1727.02,paypal,Best Buy
txn003120,1769,635,2024-02-16 00:00:00,purchase,1609.88,apple_pay,Target
txn003121,4332,347,2024-05-14 00:00:00,refund,985.94,paypal,eBay
txn003122,2699,760,2024-10-23 00:00:00,refund,1729.26,apple_pay,Target
txn003123,2169,147,2024-11-06 00:00:00,exchange,3424.14,google_pay,Walmart
txn003124,2159,754,2024-01-08 00:00:00,exchange,1071.37,apple_pay,Amazon
txn003125,2770,4,2024-09-18 00:00:00,exchange,1351.88,paypal,Best Buy
txn003126,1108,606,2024-11-27 00:00:00,exchange,621.75,debit_card,Best Buy
txn003127,1141,737,2024-11-19 00:00:00,purchase,874.05,apple_pay,Amazon
txn003128,610,591,2024-10-21 00:00:00,refund,1384.29,debit_card,Target
txn003129,922,960,2024-08-27 00:00:00,purchase,653.56,paypal,eBay
txn003130,755,593,2024-09-03 00:00:00,purchase,2890.68,debit_card,eBay
txn003131,1012,912,2024-03-28 00:00:00,purchase,79.02,credit_card,eBay
txn003132,2003,963,2023-12-02 00:00:00,refund,2052.8,apple_pay,eBay
txn003133,810,890,2024-10-04 00:00:00,exchange,1265.91,apple_pay,eBay
txn003134,92,962,2024-03-25 00:00:00,exchange,3531.55,credit_card,eBay
txn003135,1433,828,2024-07-18 00:00:00,purchase,125.5,apple_pay,eBay
txn003136,4369,62,2024-11-28 00:00:00,purchase,3304.05,credit_card,Target
txn003137,3120,396,2024-09-19 00:00:00,purchase,2706.3,apple_pay,Target
txn003138,852,802,2023-11-17 00:00:00,purchase,1339.41,google_pay,eBay
txn003139,3942,94,2024-12-25 00:00:00,refund,1022.75,apple_pay,Walmart
txn003140,3455,127,2024-10-08 00:00:00,refund,1581.89,debit_card,Walmart
txn003141,3651,679,2024-08-30 00:00:00,exchange,1752.37,paypal,Amazon
txn003142,2445,468,2024-10-23 00:00:00,refund,2223.01,google_pay,Walmart
txn003143,2233,260,2024-02-10 00:00:00,purchase,1720.46,paypal,Walmart
txn003144,1042,272,2023-12-09 00:00:00,refund,3128.81,debit_card,Best Buy
txn003145,181,834,2024-03-24 00:00:00,exchange,691.85,paypal,Best Buy
txn003146,926,385,2024-03-10 00:00:00,refund,1724.71,google_pay,Walmart
txn003147,4194,266,2024-07-19 00:00:00,purchase,474.89,apple_pay,Best Buy
txn003148,890,807,2024-10-22 00:00:00,exchange,1332.76,apple_pay,eBay
txn003149,2476,603,2024-11-05 00:00:00,refund,2399.85,credit_card,Amazon
txn003150,2515,228,2024-12-31 00:00:00,purchase,1564.89,credit_card,Best Buy
txn003151,2464,423,2024-11-30 00:00:00,exchange,1225.25,debit_card,Amazon
txn003152,4443,249,2024-12-23 00:00:00,purchase,1185.32,paypal,eBay
txn003153,1430,587,2023-11-15 00:00:00,refund,864.72,google_pay,Target
txn003154,1507,249,2024-07-03 00:00:00,refund,239.24,debit_card,Best Buy
txn003155,2092,189,2024-10-12 00:00:00,exchange,1201.57,debit_card,eBay
txn003156,3061,342,2024-10-15 00:00:00,refund,1047.87,debit_card,Best Buy
txn003157,4196,259,2024-08-06 00:00:00,exchange,3186.72,apple_pay,Walmart
txn003158,4031,244,2023-12-14 00:00:00,exchange,4340.37,apple_pay,Best Buy
txn003159,2352,830,2024-10-22 00:00:00,exchange,820.13,debit_card,Amazon
txn003160,4193,667,2024-12-28 00:00:00,refund,272.65,google_pay,Target
txn003161,2825,464,2024-12-22 00:00:00,purchase,1474.81,debit_card,Amazon
txn003162,4503,755,2023-12-02 00:00:00,exchange,288.99,paypal,Amazon
txn003163,4299,890,2023-10-12 00:00:00,exchange,144.29,debit_card,Best Buy
txn003164,2984,58,2023-07-22 00:00:00,exchange,3579.08,google_pay,eBay
txn003165,3066,217,2024-05-29 00:00:00,purchase,1066.3,google_pay,eBay
txn003166,3186,6,2024-11-04 00:00:00,refund,2546.99,apple_pay,Walmart
txn003167,290,289,2024-12-19 00:00:00,purchase,1957.35,apple_pay,Amazon
txn003168,1877,813,2023-09-13 00:00:00,purchase,456.28,google_pay,Walmart
txn003169,1949,260,2024-04-21 00:00:00,purchase,1436.01,apple_pay,eBay
txn003170,261,861,2024-10-04 00:00:00,purchase,1416.17,debit_card,Target
txn003171,166,57,2024-10-19 00:00:00,refund,301.23,credit_card,Best Buy
txn003172,1516,736,2024-11-19 00:00:00,purchase,2276.27,google_pay,eBay
txn003173,374,175,2024-04-13 00:00:00,exchange,1778.47,credit_card,Best Buy
txn003174,2856,622,2024-02-07 00:00:00,exchange,956.82,paypal,Walmart
txn003175,4486,641,2024-06-27 00:00:00,exchange,2390.01,debit_card,Amazon
txn003176,4093,86,2024-11-09 00:00:00,refund,342.17,credit_card,Best Buy
txn003177,1239,510,2024-12-24 00:00:00,refund,109.63,debit_card,Amazon
txn003178,3035,295,2024-06-13 00:00:00,purchase,1837.29,apple_pay,Target
txn003179,3944,914,2024-11-24 00:00:00,exchange,552.58,apple_pay,Walmart
txn003180,1870,856,2024-07-01 00:00:00,exchange,977.87,google_pay,Amazon
txn003181,1984,586,2024-09-13 00:00:00,refund,2577.97,google_pay,Walmart
txn003182,1899,404,2023-05-14 00:00:00,exchange,1011.21,apple_pay,Target
txn003183,4845,689,2024-08-08 00:00:00,exchange,2391.88,google_pay,Walmart
txn003184,170,184,2024-08-26 00:00:00,refund,2080.53,credit_card,Target
txn003185,1503,956,2024-09-22 00:00:00,exchange,2505.21,paypal,Best Buy
txn003186,1728,457,2024-11-13 00:00:00,refund,1373.14,paypal,Best Buy
txn003187,3691,201,2024-05-13 00:00:00,refund,1178.89,apple_pay,Best Buy
txn003188,685,455,2024-12-11 00:00:00,refund,2253.01,paypal,Best Buy
txn003189,1037,407,2024-07-12 00:00:00,refund,370.51,debit_card,Amazon
txn003190,529,649,2024-04-25 00:00:00,purchase,2753.41,google_pay,Target
txn003191,2654,128,2024-06-27 00:00:00,refund,1050.31,paypal,Target
txn003192,2610,833,2024-10-28 00:00:00,refund,1812.96,google_pay,Walmart
txn003193,4976,862,2024-11-09 00:00:00,refund,2608.03,paypal,Target
txn003194,2125,316,2024-08-16 00:00:00,purchase,171.94,debit_card,Walmart
txn003195,4840,720,2024-10-13 00:00:00,exchange,2564.59,debit_card,Walmart
txn003196,4991,544,2024-12-01 00:00:00,purchase,259.93,apple_pay,Best Buy
txn003197,2408,528,2024-12-29 00:00:00,purchase,961.11,apple_pay,Amazon
txn003198,3301,693,2024-08-22 00:00:00,purchase,573.7,credit_card,Best Buy
txn003199,724,218,2023-11-06 00:00:00,exchange,615.46,google_pay,Walmart
txn003200,2979,318,2024-12-28 00:00:00,purchase,4635.95,debit_card,Best Buy
txn003201,1936,178,2024-12-18 00:00:00,exchange,2500.53,paypal,Amazon
txn003202,2152,655,2024-09-21 00:00:00,purchase,373.6,debit_card,Amazon
txn003203,1044,325,2024-08-06 00:00:00,refund,2612.27,credit_card,Walmart
txn003204,1246,96,2024-09-11 00:00:00,purchase,1188.02,google_pay,Best Buy
txn003205,654,418,2024-09-03 00:00:00,refund,1273.59,credit_card,eBay
txn003206,1090,873,2024-12-13 00:00:00,exchange,1646.49,google_pay,Walmart
txn003207,1663,156,2024-09-30 00:00:00,purchase,789.32,google_pay,Amazon
txn003208,4150,510,2024-12-06 00:00:00,exchange,1044.58,paypal,eBay
txn003209,2142,361,2023-12-05 00:00:00,refund,178.71,debit_card,Amazon
txn003210,3685,402,2024-12-04 00:00:00,purchase,157.58,paypal,Walmart
txn003211,4768,828,2024-04-24 00:00:00,refund,362.48,paypal,Target
txn003212,897,210,2024-12-15 00:00:00,purchase,2256.75,paypal,Target
txn003213,4302,168,2024-10-30 00:00:00,purchase,726.35,debit_card,eBay
txn003214,3952,714,2024-11-26 00:00:00,exchange,669.2,debit_card,Amazon
txn003215,602,729,2024-09-04 00:00:00,purchase,2934.77,google_pay,Amazon
txn003216,1836,65,2023-10-21 00:00:00,purchase,568.28,credit_card,eBay
txn003217,4547,314,2024-08-02 00:00:00,refund,4014.99,debit_card,Target
txn003218,4386,982,2024-08-08 00:00:00,exchange,1427.61,credit_card,Amazon
txn003219,901,973,2024-05-26 00:00:00,refund,77.7,google_pay,Amazon
txn003220,4354,246,2024-05-03 00:00:00,purchase,262.63,apple_pay,Target
txn003221,4825,741,2024-07-24 00:00:00,exchange,3790.24,apple_pay,Target
txn003222,911,554,2023-03-17 00:00:00,purchase,1009.86,credit_card,Best Buy
txn003223,3508,830,2024-12-28 00:00:00,purchase,2643.71,debit_card,Target
txn003224,2146,527,2024-11-18 00:00:00,purchase,632.4,google_pay,Best Buy
txn003225,2882,655,2024-08-28 00:00:00,exchange,1104.43,apple_pay,Amazon
txn003226,1642,376,2024-10-26 00:00:00,purchase,1743.52,apple_pay,Walmart
txn003227,3670,675,2024-12-27 00:00:00,purchase,519.27,debit_card,Walmart
txn003228,2812,65,2024-12-17 00:00:00,exchange,1305.15,apple_pay,Walmart
txn003229,852,802,2023-11-08 00:00:00,exchange,1219.36,credit_card,Target
txn003230,660,577,2024-11-27 00:00:00,purchase,1158.65,google_pay,Best Buy
txn003231,1677,648,2024-12-30 00:00:00,purchase,3676.15,debit_card,Walmart
txn003232,1163,357,2024-12-26 00:00:00,exchange,1022.76,debit_card,Target
txn003233,1680,899,2024-11-29 00:00:00,purchase,3237.61,debit_card,eBay
txn003234,2510,910,2024-05-02 00:00:00,exchange,1467.95,credit_card,Best Buy
txn003235,3154,810,2023-10-19 00:00:00,purchase,2402.44,credit_card,Target
txn003236,2553,209,2024-11-15 00:00:00,purchase,752.38,paypal,Best Buy
txn003237,1262,829,2024-12-28 00:00:00,purchase,1444.48,google_pay,Best Buy
txn003238,3990,145,2024-06-02 00:00:00,refund,302.46,apple_pay,Target
txn003239,3798,517,2023-05-09 00:00:00,exchange,2699.74,credit_card,Walmart
txn003240,541,264,2024-06-07 00:00:00,refund,1318.69,credit_card,Target
txn003241,2166,402,2023-11-17 00:00:00,refund,2221.53,paypal,Amazon
txn003242,3619,659,2024-12-29 00:00:00,exchange,123.22,debit_card,Amazon
txn003243,1328,645,2024-03-03 00:00:00,refund,3467.79,apple_pay,Amazon
txn003244,510,477,2023-06-20 00:00:00,exchange,1502.24,google_pay,Walmart
txn003245,2891,183,2024-05-19 00:00:00,exchange,273.28,debit_card,Target
txn003246,706,579,2024-11-29 00:00:00,purchase,3945.97,debit_card,Walmart
txn003247,2221,852,2024-10-03 00:00:00,exchange,4172.61,credit_card,Target
txn003248,2290,792,2024-01-04 00:00:00,purchase,133.36,credit_card,eBay
txn003249,3048,225,2024-12-28 00:00:00,refund,1812.46,apple_pay,Best Buy
txn003250,2251,966,2024-11-25 00:00:00,exchange,3626.87,apple_pay,Amazon
txn003251,3061,342,2024-07-16 00:00:00,refund,871.69,google_pay,Walmart
txn003252,3107,856,2024-05-13 00:00:00,purchase,2666.63,credit_card,Target
txn003253,1936,178,2024-03-22 00:00:00,purchase,2786.78,credit_card,eBay
txn003254,1504,377,2023-11-23 00:00:00,purchase,1663.34,paypal,Target
txn003255,1003,498,2024-11-09 00:00:00,exchange,1187.7,paypal,Target
txn003256,3807,366,2024-08-14 00:00:00,exchange,1830.64,debit_card,Target
txn003257,3340,527,2024-09-02 00:00:00,exchange,2880.84,google_pay,Walmart
txn003258,3804,732,2024-07-10 00:00:00,refund,1149.55,debit_card,Best Buy
txn003259,2793,897,2024-10-23 00:00:00,exchange,1967.53,debit_card,Best Buy
txn003260,2373,271,2024-12-13 00:00:00,exchange,3549.94,paypal,Best Buy
txn003261,2639,59,2024-03-02 00:00:00,exchange,159.08,google_pay,eBay
txn003262,1290,449,2024-12-23 00:00:00,exchange,3388.81,google_pay,eBay
txn003263,1119,989,2024-11-03 00:00:00,purchase,265.24,google_pay,Best Buy
txn003264,3709,562,2024-09-17 00:00:00,refund,1317.86,debit_card,Target
txn003265,1947,431,2024-07-19 00:00:00,purchase,1988.28,paypal,Walmart
txn003266,2717,663,2024-11-08 00:00:00,refund,2484.09,apple_pay,eBay
txn003267,2651,989,2024-08-27 00:00:00,exchange,1223.95,paypal,Target
txn003268,978,852,2024-12-30 00:00:00,exchange,96.37,credit_card,Amazon
txn003269,4254,419,2024-10-02 00:00:00,exchange,650.2,google_pay,Best Buy
txn003270,3624,846,2024-04-02 00:00:00,purchase,1447.91,debit_card,Walmart
txn003271,1469,387,2024-05-11 00:00:00,exchange,2011.3,google_pay,eBay
txn003272,4589,511,2024-11-16 00:00:00,refund,582.82,paypal,Walmart
txn003273,4905,427,2024-09-01 00:00:00,refund,2166.03,credit_card,Amazon
txn003274,2919,639,2024-12-11 00:00:00,refund,3275.91,credit_card,Walmart
txn003275,3638,148,2024-11-16 00:00:00,exchange,743.7,debit_card,Walmart
txn003276,2178,512,2024-12-14 00:00:00,exchange,1412.41,credit_card,Target
txn003277,1145,290,2024-02-18 00:00:00,purchase,2069.94,credit_card,Amazon
txn003278,4209,548,2024-11-15 00:00:00,refund,310.28,apple_pay,Walmart
txn003279,3606,27,2024-06-24 00:00:00,exchange,446.07,apple_pay,Target
txn003280,2864,643,2024-12-17 00:00:00,refund,1864.07,paypal,Walmart
txn003281,1925,499,2024-11-06 00:00:00,purchase,376.0,debit_card,Target
txn003282,4753,360,2023-06-29 00:00:00,exchange,2955.12,credit_card,Best Buy
txn003283,1081,229,2024-09-25 00:00:00,refund,649.47,debit_card,Target
txn003284,3366,435,2024-12-07 00:00:00,exchange,61.57,debit_card,Best Buy
txn003285,1247,614,2024-06-26 00:00:00,refund,3213.36,credit_card,eBay
txn003286,386,187,2024-08-29 00:00:00,purchase,2474.15,apple_pay,Target
txn003287,590,47,2024-12-25 00:00:00,purchase,522.75,credit_card,Target
txn003288,535,185,2023-07-19 00:00:00,exchange,272.42,credit_card,eBay
txn003289,4569,601,2024-04-28 00:00:00,exchange,1206.14,google_pay,Amazon
txn003290,1543,709,2023-09-13 00:00:00,refund,64.72,debit_card,eBay
txn003291,655,422,2024-12-18 00:00:00,exchange,2289.08,google_pay,Target
txn003292,3474,26,2024-08-21 00:00:00,exchange,834.48,debit_card,Walmart
txn003293,2780,106,2023-06-06 00:00:00,exchange,2221.39,debit_card,Best Buy
txn003294,4459,67,2024-10-01 00:00:00,refund,1380.5,google_pay,Amazon
txn003295,2403,392,2024-05-21 00:00:00,exchange,120.95,apple_pay,Walmart
txn003296,2500,543,2024-11-21 00:00:00,purchase,2575.03,google_pay,eBay
txn003297,2352,830,2024-07-29 00:00:00,purchase,781.68,apple_pay,Target
txn003298,2761,455,2024-12-01 00:00:00,refund,3117.71,credit_card,Walmart
txn003299,3331,994,2024-09-21 00:00:00,exchange,2094.08,paypal,Best Buy
txn003300,397,552,2024-09-22 00:00:00,purchase,2566.43,apple_pay,eBay
txn003301,2403,392,2024-04-23 00:00:00,purchase,154.48,apple_pay,Amazon
txn003302,654,418,2024-04-23 00:00:00,refund,1426.3,paypal,eBay
txn003303,2882,655,2024-03-21 00:00:00,exchange,1342.06,google_pay,Best Buy
txn003304,2030,847,2024-12-04 00:00:00,refund,4393.14,debit_card,Walmart
txn003305,2520,484,2024-02-22 00:00:00,exchange,254.58,google_pay,Walmart
