event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt004061,808,2023-02-10 00:00:00,add_to_cart,/home,session_3808,north
evt004062,419,2024-06-22 00:00:00,search,/home,session_1853,west
evt004063,206,2024-05-19 00:00:00,pageview,/cart,session_4389,west
evt004064,480,2023-04-22 00:00:00,pageview,/products,session_330,east
evt004065,580,2023-02-08 00:00:00,click,/products,session_256,north
evt004066,481,2023-10-19 00:00:00,purchase,/home,session_4540,west
evt004067,512,2024-02-16 00:00:00,click,/profile,session_4081,east
evt004068,903,2024-02-08 00:00:00,add_to_cart,/checkout,session_3951,east
evt004069,961,2023-06-27 00:00:00,purchase,/products,session_1137,north
evt004070,202,2024-03-30 00:00:00,add_to_cart,/products,session_222,east
evt004071,55,2024-06-11 00:00:00,login,/checkout,session_1139,west
evt004072,477,2023-03-21 00:00:00,search,/cart,session_799,north
evt004073,934,2024-03-26 00:00:00,add_to_cart,/cart,session_3876,north
evt004074,291,2023-12-02 00:00:00,pageview,/home,session_4266,east
evt004075,390,2023-07-19 00:00:00,purchase,/home,session_824,west
evt004076,321,2024-08-21 00:00:00,purchase,/home,session_4662,west
evt004077,944,2024-12-07 00:00:00,purchase,/profile,session_626,west
evt004078,965,2023-06-29 00:00:00,purchase,/cart,session_3113,north
evt004079,40,2024-03-10 00:00:00,search,/cart,session_1983,east
evt004080,308,2024-10-20 00:00:00,purchase,/products,session_3065,west
evt004081,386,2023-10-25 00:00:00,pageview,/home,session_2474,north
evt004082,201,2024-10-18 00:00:00,pageview,/products,session_3071,south
evt004083,264,2024-08-20 00:00:00,click,/checkout,session_150,south
evt004084,956,2023-08-15 00:00:00,click,/products,session_4392,east
evt004085,542,2023-02-03 00:00:00,click,/products,session_869,north
evt004086,175,2023-07-12 00:00:00,add_to_cart,/home,session_3712,south
evt004087,683,2023-10-30 00:00:00,purchase,/home,session_3618,east
evt004088,658,2023-04-10 00:00:00,add_to_cart,/checkout,session_2250,south
evt004089,192,2023-08-04 00:00:00,pageview,/cart,session_3585,south
evt004090,388,2024-05-04 00:00:00,login,/products,session_2850,north
evt004091,250,2023-11-26 00:00:00,add_to_cart,/cart,session_2007,north
evt004092,229,2023-07-24 00:00:00,search,/profile,session_2763,west
evt004093,373,2024-12-04 00:00:00,login,/checkout,session_3384,east
evt004094,403,2024-12-01 00:00:00,pageview,/checkout,session_3609,east
evt004095,30,2023-02-07 00:00:00,search,/cart,session_3040,north
evt004096,976,2024-03-11 00:00:00,search,/profile,session_129,east
evt004097,985,2023-01-23 00:00:00,purchase,/profile,session_4503,north
evt004098,759,2024-04-20 00:00:00,add_to_cart,/home,session_2889,north
evt004099,176,2023-12-24 00:00:00,add_to_cart,/profile,session_2988,east
evt004100,591,2023-01-12 00:00:00,add_to_cart,/cart,session_186,south
evt004101,813,2024-05-31 00:00:00,add_to_cart,/home,session_4583,north
evt004102,234,2023-01-13 00:00:00,purchase,/profile,session_4136,south
evt004103,871,2023-11-10 00:00:00,add_to_cart,/products,session_1343,west
evt004104,702,2023-04-13 00:00:00,login,/home,session_3294,south
evt004105,951,2024-09-07 00:00:00,login,/checkout,session_1085,south
evt004106,850,2023-03-17 00:00:00,search,/cart,session_2199,north
evt004107,913,2024-11-30 00:00:00,login,/checkout,session_2526,east
evt004108,824,2023-06-21 00:00:00,purchase,/profile,session_800,south
evt004109,143,2024-03-05 00:00:00,pageview,/checkout,session_1142,west
evt004110,460,2023-12-27 00:00:00,search,/cart,session_4592,east
evt004111,83,2024-05-14 00:00:00,search,/profile,session_2710,west
evt004112,319,2023-01-14 00:00:00,search,/home,session_4513,east
evt004113,888,2023-03-06 00:00:00,add_to_cart,/cart,session_670,north
evt004114,476,2023-02-14 00:00:00,pageview,/cart,session_877,north
evt004115,431,2023-09-19 00:00:00,click,/checkout,session_4774,west
evt004116,144,2023-12-16 00:00:00,click,/checkout,session_1822,north
evt004117,852,2024-12-25 00:00:00,add_to_cart,/products,session_2554,south
evt004118,644,2024-01-19 00:00:00,search,/profile,session_3163,south
evt004119,748,2023-06-12 00:00:00,click,/home,session_2216,east
evt004120,239,2024-05-01 00:00:00,login,/cart,session_1668,east
evt004121,683,2024-06-05 00:00:00,search,/profile,session_2103,east
evt004122,895,2024-11-24 00:00:00,add_to_cart,/home,session_3991,east
evt004123,460,2023-03-21 00:00:00,click,/checkout,session_3419,east
evt004124,736,2024-03-23 00:00:00,add_to_cart,/products,session_4937,north
evt004125,915,2023-07-26 00:00:00,purchase,/profile,session_3574,east
evt004126,740,2023-09-05 00:00:00,pageview,/profile,session_1758,north
evt004127,610,2024-11-11 00:00:00,login,/checkout,session_3502,west
evt004128,405,2024-04-25 00:00:00,search,/products,session_1676,north
evt004129,165,2023-10-12 00:00:00,pageview,/products,session_4764,west
evt004130,670,2023-12-26 00:00:00,purchase,/home,session_3825,east
evt004131,122,2023-02-09 00:00:00,purchase,/products,session_1943,south
evt004132,524,2024-11-09 00:00:00,login,/cart,session_3915,west
evt004133,239,2024-09-29 00:00:00,add_to_cart,/home,session_3746,east
evt004134,34,2024-01-16 00:00:00,pageview,/products,session_123,north
evt004135,968,2024-12-27 00:00:00,login,/products,session_2099,west
evt004136,534,2023-09-22 00:00:00,login,/checkout,session_2939,south
evt004137,17,2023-03-19 00:00:00,pageview,/profile,session_2067,west
evt004138,821,2023-07-07 00:00:00,click,/products,session_2213,south
evt004139,499,2024-07-17 00:00:00,add_to_cart,/cart,session_3725,east
evt004140,707,2023-05-31 00:00:00,add_to_cart,/home,session_4349,south
evt004141,773,2024-11-06 00:00:00,pageview,/home,session_2501,south
evt004142,432,2024-04-11 00:00:00,login,/home,session_4232,south
evt004143,630,2024-04-22 00:00:00,login,/cart,session_617,south
evt004144,740,2023-07-04 00:00:00,search,/products,session_1182,north
evt004145,730,2024-07-23 00:00:00,search,/profile,session_3449,south
evt004146,281,2024-04-25 00:00:00,login,/cart,session_2287,south
evt004147,806,2023-11-15 00:00:00,login,/home,session_4898,west
evt004148,615,2024-04-22 00:00:00,search,/checkout,session_1108,north
evt004149,862,2023-02-24 00:00:00,search,/profile,session_2624,south
evt004150,783,2024-08-24 00:00:00,purchase,/checkout,session_4356,east
evt004151,577,2024-01-09 00:00:00,pageview,/home,session_3095,east
evt004152,212,2023-01-28 00:00:00,click,/products,session_716,west
evt004153,276,2024-03-18 00:00:00,pageview,/cart,session_3545,south
evt004154,355,2024-05-14 00:00:00,login,/products,session_2672,west
evt004155,167,2024-05-30 00:00:00,login,/home,session_1841,north
evt004156,154,2024-12-10 00:00:00,add_to_cart,/products,session_1591,south
evt004157,400,2023-02-03 00:00:00,login,/products,session_3038,north
evt004158,310,2023-09-06 00:00:00,purchase,/cart,session_3506,east
evt004159,384,2023-11-21 00:00:00,click,/profile,session_3389,east
evt004160,977,2024-01-15 00:00:00,login,/products,session_2071,west
evt004161,697,2024-02-12 00:00:00,purchase,/checkout,session_2609,north
evt004162,710,2024-12-10 00:00:00,click,/home,session_2444,east
evt004163,18,2023-01-14 00:00:00,pageview,/products,session_2746,west
evt004164,80,2024-10-19 00:00:00,login,/profile,session_2166,south
evt004165,385,2024-05-08 00:00:00,login,/products,session_1640,south
evt004166,480,2023-05-14 00:00:00,add_to_cart,/checkout,session_2475,east
evt004167,805,2023-12-01 00:00:00,click,/profile,session_3000,north
evt004168,613,2024-05-12 00:00:00,pageview,/checkout,session_4208,south
evt004169,558,2023-02-20 00:00:00,search,/profile,session_2836,south
evt004170,2,2024-02-12 00:00:00,click,/home,session_2536,south
evt004171,799,2023-08-03 00:00:00,purchase,/home,session_1722,west
evt004172,833,2024-12-12 00:00:00,purchase,/home,session_1260,west
evt004173,490,2024-01-25 00:00:00,add_to_cart,/home,session_3470,south
evt004174,470,2024-01-05 00:00:00,login,/cart,session_4767,east
evt004175,918,2024-04-08 00:00:00,click,/home,session_4177,south
evt004176,738,2023-08-08 00:00:00,login,/checkout,session_277,west
evt004177,234,2024-05-03 00:00:00,purchase,/checkout,session_1644,south
evt004178,915,2024-05-08 00:00:00,pageview,/home,session_359,east
evt004179,562,2024-09-24 00:00:00,purchase,/cart,session_3577,east
evt004180,743,2024-01-08 00:00:00,search,/home,session_1355,east
evt004181,809,2024-08-26 00:00:00,purchase,/home,session_865,west
evt004182,425,2023-06-13 00:00:00,pageview,/cart,session_4621,west
evt004183,133,2024-09-13 00:00:00,pageview,/checkout,session_2922,north
evt004184,645,2023-12-21 00:00:00,purchase,/products,session_2940,south
evt004185,753,2023-07-16 00:00:00,search,/cart,session_2015,east
evt004186,816,2024-07-09 00:00:00,pageview,/home,session_3936,east
evt004187,311,2024-08-29 00:00:00,click,/cart,session_10,east
evt004188,420,2023-09-27 00:00:00,pageview,/checkout,session_715,west
evt004189,803,2023-11-13 00:00:00,click,/cart,session_3528,west
evt004190,8,2024-08-21 00:00:00,click,/profile,session_4545,north
evt004191,769,2024-03-19 00:00:00,purchase,/cart,session_3382,north
evt004192,466,2023-02-06 00:00:00,click,/profile,session_2803,west
evt004193,862,2024-11-05 00:00:00,login,/cart,session_3858,south
evt004194,975,2023-02-26 00:00:00,search,/checkout,session_3814,south
evt004195,691,2024-04-11 00:00:00,login,/products,session_231,north
evt004196,879,2023-04-10 00:00:00,add_to_cart,/checkout,session_595,east
evt004197,853,2024-11-06 00:00:00,click,/products,session_3101,west
evt004198,483,2023-06-17 00:00:00,search,/profile,session_886,east
evt004199,419,2023-11-24 00:00:00,purchase,/profile,session_590,west
evt004200,257,2024-04-29 00:00:00,login,/profile,session_2926,west
evt004201,737,2023-10-07 00:00:00,purchase,/products,session_4866,east
evt004202,474,2023-10-26 00:00:00,login,/home,session_3877,south
evt004203,608,2023-09-03 00:00:00,purchase,/home,session_3221,west
evt004204,13,2024-05-15 00:00:00,purchase,/cart,session_4562,east
evt004205,854,2023-05-11 00:00:00,click,/products,session_1695,east
evt004206,491,2023-01-18 00:00:00,click,/profile,session_1255,west
evt004207,471,2024-09-04 00:00:00,search,/profile,session_360,west
evt004208,477,2023-12-07 00:00:00,purchase,/products,session_3672,north
evt004209,704,2023-03-28 00:00:00,search,/checkout,session_4489,east
evt004210,389,2024-01-02 00:00:00,purchase,/checkout,session_1438,north
evt004211,953,2024-03-08 00:00:00,add_to_cart,/home,session_710,west
evt004212,891,2023-11-24 00:00:00,purchase,/checkout,session_2242,north
evt004213,650,2023-03-23 00:00:00,add_to_cart,/products,session_3287,west
evt004214,393,2024-05-05 00:00:00,purchase,/products,session_2575,west
evt004215,751,2023-06-24 00:00:00,purchase,/profile,session_2453,west
evt004216,457,2023-11-17 00:00:00,add_to_cart,/cart,session_827,east
evt004217,25,2023-03-13 00:00:00,purchase,/home,session_3033,south
evt004218,114,2023-09-16 00:00:00,pageview,/cart,session_1838,south
evt004219,664,2024-04-13 00:00:00,click,/products,session_2471,north
evt004220,106,2023-06-14 00:00:00,login,/home,session_1516,west
evt004221,757,2024-01-10 00:00:00,search,/home,session_2570,east
evt004222,740,2024-08-10 00:00:00,add_to_cart,/products,session_1198,north
evt004223,477,2023-01-23 00:00:00,pageview,/cart,session_942,north
evt004224,559,2024-01-24 00:00:00,click,/checkout,session_1015,north
evt004225,968,2024-01-30 00:00:00,click,/home,session_2317,west
evt004226,352,2023-05-31 00:00:00,pageview,/products,session_4526,west
evt004227,467,2023-04-22 00:00:00,pageview,/cart,session_4092,east
evt004228,151,2024-11-11 00:00:00,search,/home,session_1169,north
evt004229,56,2023-03-05 00:00:00,click,/profile,session_3821,north
evt004230,395,2023-09-05 00:00:00,purchase,/products,session_738,east
evt004231,676,2024-09-07 00:00:00,click,/products,session_4000,east
evt004232,447,2024-04-07 00:00:00,click,/checkout,session_724,east
evt004233,392,2023-02-04 00:00:00,purchase,/home,session_1305,west
evt004234,407,2024-04-27 00:00:00,pageview,/cart,session_94,south
evt004235,144,2024-04-16 00:00:00,add_to_cart,/home,session_995,north
evt004236,450,2023-10-24 00:00:00,purchase,/cart,session_2292,north
evt004237,463,2024-04-20 00:00:00,search,/checkout,session_3595,west
evt004238,106,2024-08-20 00:00:00,purchase,/products,session_1954,west
evt004239,655,2023-05-25 00:00:00,add_to_cart,/products,session_280,west
evt004240,934,2024-01-03 00:00:00,search,/products,session_891,north
evt004241,829,2023-07-11 00:00:00,add_to_cart,/home,session_2877,south
evt004242,250,2023-11-20 00:00:00,purchase,/products,session_796,north
evt004243,598,2023-11-30 00:00:00,pageview,/products,session_3542,east
evt004244,1000,2023-06-19 00:00:00,purchase,/profile,session_1185,south
evt004245,16,2024-11-20 00:00:00,login,/cart,session_511,north
evt004246,485,2023-01-13 00:00:00,purchase,/home,session_2431,east
evt004247,795,2024-07-09 00:00:00,purchase,/checkout,session_3978,west
evt004248,906,2023-11-15 00:00:00,add_to_cart,/products,session_461,north
evt004249,626,2023-03-04 00:00:00,login,/cart,session_2432,west
evt004250,107,2024-04-22 00:00:00,search,/products,session_362,east
evt004251,532,2024-03-27 00:00:00,purchase,/products,session_929,west
evt004252,560,2024-07-06 00:00:00,pageview,/home,session_3595,north
evt004253,60,2024-05-24 00:00:00,pageview,/checkout,session_2955,north
evt004254,610,2023-05-13 00:00:00,login,/checkout,session_3285,west
evt004255,101,2024-08-12 00:00:00,add_to_cart,/cart,session_2677,north
evt004256,495,2024-05-26 00:00:00,search,/products,session_4954,west
evt004257,230,2024-06-11 00:00:00,click,/home,session_1392,east
evt004258,310,2024-10-10 00:00:00,purchase,/checkout,session_881,east
evt004259,792,2023-04-19 00:00:00,purchase,/checkout,session_3352,south
evt004260,499,2024-02-03 00:00:00,search,/profile,session_4215,east
evt004261,341,2023-05-06 00:00:00,pageview,/checkout,session_2312,east
evt004262,808,2024-08-31 00:00:00,search,/profile,session_175,north
evt004263,513,2024-01-04 00:00:00,purchase,/home,session_468,north
evt004264,259,2023-12-04 00:00:00,add_to_cart,/cart,session_862,north
evt004265,46,2023-02-28 00:00:00,purchase,/checkout,session_1638,west
evt004266,449,2024-11-02 00:00:00,click,/profile,session_218,south
evt004267,346,2024-08-02 00:00:00,purchase,/cart,session_1670,south
evt004268,863,2023-06-11 00:00:00,search,/profile,session_2976,east
evt004269,806,2023-03-24 00:00:00,click,/checkout,session_720,west
evt004270,440,2024-07-01 00:00:00,pageview,/checkout,session_4957,north
evt004271,906,2024-09-23 00:00:00,click,/checkout,session_4549,north
evt004272,715,2023-03-30 00:00:00,search,/checkout,session_2318,south
evt004273,560,2023-11-28 00:00:00,pageview,/home,session_1866,north
evt004274,978,2023-04-20 00:00:00,login,/profile,session_1745,south
evt004275,282,2024-11-01 00:00:00,purchase,/products,session_2131,east
evt004276,731,2023-06-05 00:00:00,pageview,/profile,session_4832,west
evt004277,417,2024-08-04 00:00:00,pageview,/home,session_315,south
evt004278,690,2023-08-08 00:00:00,purchase,/profile,session_1413,west
evt004279,33,2024-10-03 00:00:00,purchase,/products,session_2592,west
evt004280,178,2024-09-02 00:00:00,pageview,/checkout,session_3400,north
evt004281,971,2024-06-14 00:00:00,pageview,/checkout,session_381,west
evt004282,483,2023-01-11 00:00:00,purchase,/home,session_864,east
evt004283,847,2024-03-24 00:00:00,login,/profile,session_2114,north
evt004284,634,2024-02-15 00:00:00,purchase,/cart,session_4102,east
evt004285,555,2024-11-02 00:00:00,pageview,/checkout,session_783,south
evt004286,47,2024-04-18 00:00:00,purchase,/products,session_4603,west
evt004287,590,2023-03-22 00:00:00,search,/profile,session_1942,west
evt004288,302,2024-06-10 00:00:00,purchase,/cart,session_2378,west
evt004289,127,2023-01-23 00:00:00,click,/cart,session_593,south
evt004290,200,2023-05-17 00:00:00,pageview,/home,session_4823,north
evt004291,845,2024-12-28 00:00:00,purchase,/profile,session_4293,east
evt004292,422,2024-04-22 00:00:00,click,/checkout,session_3993,east
evt004293,923,2023-07-03 00:00:00,login,/products,session_4767,east
evt004294,785,2024-09-03 00:00:00,purchase,/checkout,session_478,west
evt004295,600,2023-02-05 00:00:00,add_to_cart,/home,session_1840,east
evt004296,303,2024-12-09 00:00:00,click,/profile,session_4066,north
evt004297,362,2023-07-26 00:00:00,click,/cart,session_536,west
evt004298,999,2024-05-19 00:00:00,login,/home,session_3797,east
evt004299,984,2024-09-21 00:00:00,click,/cart,session_2446,south
