order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,region,salesperson_id
1718,172,190,2024-09-20,1,30.35,30.35,delivered,south,20
1719,721,169,2023-02-16,3,154.45,463.35,returned,east,8
1720,434,103,2023-11-17,9,374.85,3373.65,returned,west,19
1721,583,43,2024-02-04,9,353.53,3181.77,returned,south,18
1722,928,12,2024-01-28,7,343.02,2401.14,pending,east,11
1723,929,161,2023-06-18,6,143.37,860.22,returned,west,2
1724,862,3,2024-12-21,8,399.54,3196.32,cancelled,south,16
1725,597,121,2024-03-05,3,323.23,969.69,cancelled,north,1
1726,528,23,2024-06-09,1,138.0,138.0,cancelled,south,20
1727,771,59,2023-05-30,10,291.66,2916.6,delivered,east,20
1728,457,147,2024-07-02,5,247.96,1239.8,cancelled,east,13
1729,411,80,2024-06-28,10,399.23,3992.3,shipped,north,2
1730,857,136,2023-08-01,10,302.09,3020.9,shipped,east,3
1731,231,48,2024-02-06,7,20.02,140.14,returned,south,7
1732,495,95,2023-12-06,6,133.76,802.56,pending,west,2
1733,472,170,2023-08-24,7,395.06,2765.42,shipped,west,18
1734,512,107,2024-09-13,9,347.42,3126.78,shipped,east,4
1735,564,14,2024-04-09,7,426.54,2985.78,delivered,west,5
1736,724,93,2023-10-26,4,491.78,1967.12,returned,north,16
1737,891,147,2024-03-23,2,247.96,495.92,cancelled,north,17
1738,578,33,2023-09-19,9,242.71,2184.39,pending,south,14
1739,967,34,2023-05-13,4,159.27,637.08,shipped,south,12
1740,251,71,2024-06-01,9,276.44,2487.96,delivered,south,15
1741,231,14,2023-07-06,5,426.54,2132.7,cancelled,south,10
1742,78,160,2024-02-25,10,298.87,2988.7,cancelled,south,10
1743,773,127,2023-09-07,4,456.66,1826.64,shipped,south,20
1744,646,200,2023-02-18,2,495.57,991.14,cancelled,north,8
1745,490,198,2023-09-02,10,368.18,3681.8,returned,south,20
1746,546,123,2023-07-21,9,70.25,632.25,delivered,west,4
1747,668,22,2023-04-20,7,119.33,835.31,shipped,south,15
1748,285,108,2023-08-30,5,95.49,477.45,pending,north,7
1749,726,136,2024-07-19,5,302.09,1510.45,shipped,west,4
1750,575,134,2023-02-12,6,134.24,805.44,returned,west,2
1751,870,110,2023-08-28,8,359.3,2874.4,cancelled,west,12
1752,791,185,2023-11-03,2,391.66,783.32,delivered,west,7
1753,975,112,2023-03-22,6,13.77,82.62,returned,south,5
1754,438,136,2024-06-05,1,302.09,302.09,shipped,north,1
1755,709,84,2024-10-21,7,135.58,949.06,cancelled,north,19
1756,443,32,2024-06-14,1,442.45,442.45,pending,east,14
1757,379,170,2023-01-08,6,395.06,2370.36,cancelled,west,6
1758,92,139,2023-06-30,2,292.46,584.92,returned,south,5
1759,965,185,2023-05-02,7,391.66,2741.62,delivered,north,2
1760,519,27,2023-10-21,3,320.17,960.51,returned,north,4
1761,468,104,2023-04-17,5,339.7,1698.5,pending,east,20
1762,688,39,2024-03-25,5,287.11,1435.55,delivered,south,5
1763,487,71,2023-04-08,5,276.44,1382.2,returned,south,17
1764,947,159,2023-07-13,3,315.25,945.75,pending,south,9
1765,375,191,2024-04-05,5,41.77,208.85,shipped,north,14
1766,917,155,2023-03-13,8,485.74,3885.92,returned,east,6
1767,464,136,2024-09-14,6,302.09,1812.54,cancelled,north,20
1768,516,48,2023-11-05,9,20.02,180.18,shipped,west,16
1769,635,168,2023-04-17,3,483.63,1450.89,delivered,south,20
1770,46,35,2023-06-24,4,192.95,771.8,delivered,west,12
1771,85,195,2024-12-13,4,266.88,1067.52,pending,south,11
1772,501,1,2023-05-20,7,118.59,830.13,cancelled,north,11
1773,340,169,2024-04-22,2,154.45,308.9,delivered,east,13
1774,260,2,2024-08-30,5,459.72,2298.6,cancelled,south,10
1775,682,56,2024-09-03,9,354.56,3191.04,shipped,south,10
1776,212,146,2023-01-28,7,125.41,877.87,shipped,west,4
1777,646,121,2023-06-13,9,323.23,2909.07,shipped,north,6
1778,955,155,2023-11-10,10,485.74,4857.4,returned,west,10
1779,830,12,2023-11-08,4,343.02,1372.08,pending,east,5
1780,956,187,2024-06-26,4,33.0,132.0,returned,east,6
1781,183,78,2023-05-21,5,144.29,721.45,delivered,west,18
1782,374,138,2023-05-29,9,311.0,2799.0,cancelled,west,15
1783,365,120,2023-01-27,4,276.88,1107.52,pending,north,9
1784,454,43,2024-12-07,6,353.53,2121.18,cancelled,south,4
1785,9,156,2024-04-25,8,289.56,2316.48,shipped,south,5
1786,656,26,2024-10-04,7,418.35,2928.45,pending,north,15
1787,706,172,2024-03-10,9,416.54,3748.86,delivered,south,19
1788,439,114,2023-06-20,7,258.42,1808.94,delivered,north,17
1789,386,53,2024-11-16,3,382.8,1148.4,cancelled,north,14
1790,748,10,2023-05-12,1,148.99,148.99,pending,east,10
1791,893,142,2024-01-25,1,433.95,433.95,returned,north,14
1792,39,188,2023-09-04,1,413.09,413.09,pending,west,7
1793,554,119,2023-06-04,9,192.27,1730.43,returned,south,17
1794,950,10,2023-12-14,3,148.99,446.97,shipped,south,10
1795,883,41,2024-05-05,5,63.85,319.25,pending,south,1
1796,890,197,2023-09-19,9,467.3,4205.7,returned,west,1
1797,542,162,2023-11-13,10,408.14,4081.4,returned,north,17
1798,844,65,2024-10-20,2,163.96,327.92,returned,west,11
1799,892,69,2024-10-07,8,24.27,194.16,pending,south,12
1800,980,70,2024-02-29,8,442.97,3543.76,cancelled,east,3
1801,507,55,2024-12-04,4,481.58,1926.32,pending,east,5
1802,248,46,2024-04-17,10,92.02,920.2,returned,west,17
1803,699,141,2024-01-10,2,190.85,381.7,pending,north,8
1804,600,165,2023-08-30,7,454.33,3180.31,returned,east,10
1805,667,172,2023-03-22,4,416.54,1666.16,pending,east,19
1806,121,131,2023-04-29,7,315.44,2208.08,delivered,east,11
1807,877,103,2023-07-12,10,374.85,3748.5,delivered,south,19
1808,700,31,2023-10-01,3,383.78,1151.34,cancelled,west,2
1809,406,166,2023-01-02,2,386.52,773.04,shipped,north,20
1810,105,146,2024-01-26,8,125.41,1003.28,pending,south,14
1811,353,199,2023-03-08,3,456.57,1369.71,cancelled,east,6
1812,254,125,2024-10-20,5,347.46,1737.3,returned,north,9
1813,223,152,2023-09-22,3,27.78,83.34,cancelled,east,7
1814,367,24,2024-08-11,10,106.18,1061.8,delivered,east,20
1815,745,124,2024-05-25,10,492.54,4925.4,pending,south,12
1816,77,100,2024-09-24,4,207.33,829.32,shipped,north,12
1817,182,22,2023-08-18,2,119.33,238.66,delivered,south,8
1818,411,144,2023-10-27,2,465.21,930.42,pending,north,18
1819,254,71,2023-12-31,7,276.44,1935.08,delivered,north,7
1820,21,162,2024-08-14,3,408.14,1224.42,cancelled,west,12
1821,924,117,2023-04-29,5,369.35,1846.75,returned,west,12
1822,672,165,2023-01-24,10,454.33,4543.3,shipped,south,14
1823,711,132,2023-10-08,2,117.24,234.48,pending,south,17
1824,874,38,2023-12-19,1,372.44,372.44,returned,north,12
1825,718,14,2024-11-23,4,426.54,1706.16,returned,east,5
1826,608,117,2024-10-07,5,369.35,1846.75,delivered,west,15
1827,105,177,2023-11-23,9,397.49,3577.41,pending,south,20
1828,476,146,2023-05-09,6,125.41,752.46,shipped,north,8
1829,525,102,2024-04-06,8,79.65,637.2,shipped,north,15
1830,895,57,2024-12-31,6,484.98,2909.88,returned,east,17
1831,221,134,2023-10-23,2,134.24,268.48,pending,east,14
1832,941,15,2023-08-29,5,85.78,428.9,returned,west,7
1833,564,24,2023-09-15,5,106.18,530.9,shipped,west,18
1834,143,169,2023-07-06,6,154.45,926.7,returned,west,14
1835,581,47,2024-09-28,2,281.09,562.18,returned,east,20
1836,65,86,2023-07-01,1,488.89,488.89,delivered,west,20
1837,542,112,2023-12-21,5,13.77,68.85,cancelled,north,15
1838,34,161,2023-01-14,5,143.37,716.85,delivered,north,11
1839,331,67,2024-10-25,9,388.51,3496.59,delivered,west,11
1840,883,105,2024-03-16,9,182.73,1644.57,cancelled,south,11
1841,766,58,2024-07-29,6,366.97,2201.82,pending,east,8
1842,894,197,2023-11-09,7,467.3,3271.1,delivered,east,18
1843,159,187,2024-05-30,2,33.0,66.0,delivered,south,11
1844,704,78,2023-11-25,5,144.29,721.45,shipped,east,16
1845,140,89,2024-12-01,6,236.91,1421.46,delivered,west,19
1846,799,28,2024-06-09,4,171.79,687.16,cancelled,west,11
1847,117,156,2023-04-27,3,289.56,868.68,cancelled,north,20
1848,738,20,2023-07-26,6,296.07,1776.42,cancelled,west,7
1849,505,81,2024-11-28,9,247.29,2225.61,delivered,south,1
1850,12,35,2023-08-25,10,192.95,1929.5,returned,west,9
1851,581,16,2024-05-12,6,469.4,2816.4,shipped,east,9
1852,388,89,2024-09-10,9,236.91,2132.19,cancelled,north,14
1853,545,131,2024-07-13,5,315.44,1577.2,returned,west,3
1854,414,55,2024-10-10,6,481.58,2889.48,returned,south,2
1855,280,151,2024-02-05,5,73.07,365.35,shipped,east,9
1856,3,71,2023-10-03,10,276.44,2764.4,pending,west,9
1857,278,77,2023-05-29,3,291.57,874.71,cancelled,south,10
1858,157,41,2024-02-10,4,63.85,255.4,shipped,south,1
1859,644,67,2023-02-01,7,388.51,2719.57,shipped,south,1
1860,599,40,2023-06-18,6,457.15,2742.9,delivered,north,15
1861,736,119,2024-06-08,4,192.27,769.08,cancelled,north,1
1862,22,91,2024-02-24,7,464.08,3248.56,pending,east,2
1863,75,49,2023-11-04,4,425.96,1703.84,delivered,west,16
1864,539,93,2023-03-28,5,491.78,2458.9,pending,east,6
1865,913,191,2024-07-22,10,41.77,417.7,pending,east,1
1866,588,197,2024-12-09,5,467.3,2336.5,cancelled,south,3
1867,651,127,2024-06-19,5,456.66,2283.3,returned,west,12
1868,874,175,2024-04-06,2,92.54,185.08,cancelled,north,9
1869,399,40,2023-06-16,8,457.15,3657.2,cancelled,south,16
1870,856,122,2023-08-09,8,125.78,1006.24,delivered,south,20
1871,157,46,2023-02-26,1,92.02,92.02,returned,south,10
1872,149,141,2023-10-05,7,190.85,1335.95,delivered,west,3
1873,811,84,2023-04-12,3,135.58,406.74,returned,east,4
1874,430,36,2023-09-06,8,294.77,2358.16,delivered,north,11
1875,629,106,2023-04-02,6,438.33,2629.98,shipped,west,9
1876,816,174,2024-04-03,8,260.21,2081.68,shipped,east,16
1877,813,116,2023-03-13,4,120.55,482.2,returned,north,12
1878,875,7,2024-03-06,5,419.41,2097.05,pending,north,2
1879,611,163,2023-01-05,3,224.78,674.34,pending,south,9
1880,742,141,2024-11-01,8,190.85,1526.8,shipped,south,12
1881,13,29,2023-04-01,8,108.79,870.32,returned,east,15
1882,116,132,2023-09-29,4,117.24,468.96,shipped,east,20
1883,787,121,2023-06-02,7,323.23,2262.61,delivered,north,8
1884,832,16,2023-02-10,10,469.4,4694.0,cancelled,north,7
1885,944,188,2024-07-27,3,413.09,1239.27,returned,west,15
1886,41,134,2024-03-02,10,134.24,1342.4,cancelled,west,17
1887,872,69,2024-10-08,9,24.27,218.43,delivered,west,6
1888,493,63,2023-02-22,4,262.26,1049.04,pending,west,16
1889,188,99,2023-12-03,10,144.66,1446.6,returned,west,8
1890,711,103,2023-01-31,5,374.85,1874.25,pending,south,7
1891,937,90,2024-02-13,7,284.91,1994.37,pending,north,6
1892,540,198,2024-11-17,1,368.18,368.18,delivered,east,7
1893,404,20,2024-05-21,2,296.07,592.14,shipped,north,2
1894,836,54,2024-06-02,7,281.09,1967.63,cancelled,north,15
1895,830,154,2023-04-18,2,370.83,741.66,returned,east,13
1896,916,152,2023-08-14,8,27.78,222.24,cancelled,south,3
1897,801,40,2024-09-23,5,457.15,2285.75,pending,east,7
1898,213,65,2023-07-13,7,163.96,1147.72,delivered,north,14
1899,404,111,2023-01-17,6,149.1,894.6,returned,north,16
1900,369,179,2024-05-29,2,302.23,604.46,pending,east,1
1901,593,164,2023-04-01,6,187.69,1126.14,pending,west,19
1902,862,15,2024-09-05,10,85.78,857.8,cancelled,south,14
1903,116,144,2023-01-29,10,465.21,4652.1,pending,east,3
1904,296,52,2023-10-18,4,106.26,425.04,shipped,south,8
1905,129,103,2023-02-02,10,374.85,3748.5,shipped,west,1
1906,738,97,2024-12-13,3,43.86,131.58,shipped,west,7
1907,104,46,2023-06-29,4,92.02,368.08,returned,east,4
1908,452,47,2024-04-08,8,281.09,2248.72,cancelled,south,3
1909,433,111,2023-03-23,6,149.1,894.6,returned,south,15
1910,308,147,2023-02-18,9,247.96,2231.64,pending,west,6
1911,339,22,2024-05-17,7,119.33,835.31,delivered,east,11
1912,577,133,2024-04-28,4,384.0,1536.0,returned,east,18
1913,368,117,2024-07-14,7,369.35,2585.45,shipped,west,15
1914,333,50,2023-03-25,9,258.01,2322.09,returned,north,2
1915,178,9,2024-09-28,2,246.83,493.66,shipped,north,14
1916,723,69,2023-04-10,10,24.27,242.7,shipped,south,15
1917,751,164,2024-10-11,2,187.69,375.38,returned,west,5
1918,34,40,2023-04-25,9,457.15,4114.35,returned,north,1
1919,314,54,2023-01-26,10,281.09,2810.9,returned,south,4
1920,569,172,2024-06-09,3,416.54,1249.62,returned,west,7
1921,246,140,2024-12-14,4,160.52,642.08,cancelled,east,8
1922,755,41,2023-01-15,5,63.85,319.25,returned,west,17
1923,569,194,2024-10-21,10,162.38,1623.8,returned,west,4
1924,828,93,2023-04-22,3,491.78,1475.34,pending,east,5
1925,499,24,2023-10-01,4,106.18,424.72,cancelled,east,15
1926,448,9,2024-09-21,6,246.83,1480.98,returned,south,14
1927,175,36,2023-02-08,3,294.77,884.31,pending,south,16
1928,414,88,2024-09-18,2,369.66,739.32,shipped,south,17
1929,703,66,2023-02-03,1,156.61,156.61,pending,north,20
1930,299,57,2023-08-22,4,484.98,1939.92,cancelled,west,1
1931,692,72,2024-11-24,3,26.18,78.54,shipped,east,6
1932,953,190,2023-10-12,8,30.35,242.8,shipped,west,13
1933,129,136,2023-05-26,2,302.09,604.18,shipped,west,4
1934,785,164,2023-06-04,5,187.69,938.45,delivered,west,19
1935,462,74,2023-10-14,3,127.76,383.28,cancelled,east,8
1936,178,147,2023-07-25,10,247.96,2479.6,shipped,north,5
1937,448,134,2024-01-28,10,134.24,1342.4,delivered,south,3
1938,610,37,2024-05-15,5,25.73,128.65,returned,west,7
1939,175,188,2023-10-08,2,413.09,826.18,pending,south,15
1940,920,196,2024-09-09,6,83.51,501.06,shipped,east,7
1941,859,18,2024-10-17,10,371.67,3716.7,shipped,south,5
1942,143,107,2023-04-19,5,347.42,1737.1,shipped,west,1
1943,33,101,2023-01-27,9,194.06,1746.54,pending,west,10
1944,156,22,2023-10-12,3,119.33,357.99,cancelled,south,7
1945,283,1,2023-02-12,2,118.59,237.18,cancelled,south,5
1946,401,98,2023-08-16,5,136.37,681.85,shipped,east,10
1947,431,79,2024-06-21,8,219.9,1759.2,returned,west,2
1948,848,155,2024-03-05,10,485.74,4857.4,delivered,east,6
1949,260,64,2023-06-24,4,308.24,1232.96,pending,south,5
1950,697,123,2023-03-29,2,70.25,140.5,returned,north,8
1951,780,169,2024-12-02,10,154.45,1544.5,shipped,north,17
1952,152,57,2024-03-20,8,484.98,3879.84,returned,west,2
1953,412,159,2024-10-25,3,315.25,945.75,shipped,east,17
1954,461,74,2023-03-06,2,127.76,255.52,cancelled,south,10
1955,791,87,2023-01-02,8,170.42,1363.36,pending,west,7
1956,350,152,2023-07-28,10,27.78,277.8,delivered,south,7
1957,84,74,2023-10-05,6,127.76,766.56,pending,north,10
1958,556,31,2023-07-26,10,383.78,3837.8,shipped,south,5
1959,929,195,2024-08-07,5,266.88,1334.4,returned,west,3
1960,937,161,2024-01-20,7,143.37,1003.59,cancelled,north,20
1961,823,185,2023-08-22,4,391.66,1566.64,shipped,north,8
1962,726,121,2023-06-17,1,323.23,323.23,delivered,west,5
1963,841,170,2023-01-03,4,395.06,1580.24,delivered,north,9
1964,645,37,2024-09-30,3,25.73,77.19,pending,south,12
1965,87,188,2023-02-08,2,413.09,826.18,pending,west,10
1966,867,189,2024-06-07,1,290.46,290.46,returned,west,10
1967,910,80,2023-02-06,6,399.23,2395.38,returned,east,4
1968,19,173,2023-11-24,4,298.35,1193.4,pending,south,9
1969,78,55,2024-07-25,4,481.58,1926.32,cancelled,south,9
1970,949,1,2024-09-18,6,118.59,711.54,returned,south,17
1971,851,4,2023-08-15,6,22.21,133.26,shipped,north,8
1972,811,37,2024-01-31,4,25.73,102.92,delivered,east,20
1973,858,112,2023-11-20,1,13.77,13.77,delivered,south,8
1974,128,185,2023-08-21,10,391.66,3916.6,delivered,east,12
1975,77,113,2023-01-08,3,353.93,1061.79,pending,north,2
1976,722,195,2023-11-03,9,266.88,2401.92,shipped,south,5
1977,700,62,2023-03-31,1,60.04,60.04,delivered,west,11
1978,773,33,2024-07-25,5,242.71,1213.55,shipped,south,8
1979,482,34,2024-06-07,3,159.27,477.81,returned,south,12
1980,805,68,2024-09-21,5,441.65,2208.25,returned,north,15
1981,37,199,2024-04-03,5,456.57,2282.85,cancelled,south,8
1982,975,98,2024-03-29,10,136.37,1363.7,shipped,south,14
1983,694,177,2024-03-17,1,397.49,397.49,delivered,west,17
1984,586,107,2023-07-16,8,347.42,2779.36,shipped,south,6
1985,796,174,2024-04-18,3,260.21,780.63,delivered,west,15
1986,358,79,2024-09-20,4,219.9,879.6,cancelled,east,1
1987,649,147,2023-12-21,6,247.96,1487.76,delivered,west,17
1988,503,129,2023-11-10,8,408.98,3271.84,shipped,west,6
1989,215,147,2023-12-16,8,247.96,1983.68,returned,west,17
1990,427,38,2023-11-10,5,372.44,1862.2,returned,south,2
1991,942,24,2024-05-20,2,106.18,212.36,cancelled,west,9
1992,899,195,2024-06-19,4,266.88,1067.52,cancelled,south,4
1993,270,123,2023-06-07,2,70.25,140.5,shipped,north,20
1994,42,71,2024-11-02,1,276.44,276.44,shipped,west,11
1995,396,147,2023-06-03,3,247.96,743.88,shipped,south,10
1996,144,40,2024-08-30,5,457.15,2285.75,pending,north,19
1997,429,136,2024-04-04,1,302.09,302.09,pending,west,7
1998,153,78,2023-01-23,10,144.29,1442.9,returned,east,1
1999,2,132,2024-08-12,5,117.24,586.2,cancelled,south,20
2000,537,71,2024-08-21,9,276.44,2487.96,pending,north,12
2001,507,55,2024-12-06,10,481.58,4815.8,returned,east,11
2002,87,125,2024-01-16,5,347.46,1737.3,shipped,west,1
2003,963,166,2023-01-16,5,386.52,1932.6,pending,north,4
2004,299,106,2024-04-10,8,438.33,3506.64,returned,west,20
2005,231,24,2023-12-04,3,106.18,318.54,cancelled,south,7
2006,661,27,2023-06-03,2,320.17,640.34,shipped,east,8
2007,560,120,2024-06-27,2,276.88,553.76,cancelled,north,6
2008,299,142,2024-08-03,10,433.95,4339.5,cancelled,west,5
2009,784,102,2023-01-23,2,79.65,159.3,cancelled,south,18
2010,430,7,2023-12-19,1,419.41,419.41,shipped,north,11
2011,242,178,2024-06-29,5,311.19,1555.95,returned,north,11
2012,893,136,2024-06-11,6,302.09,1812.54,cancelled,north,17
2013,16,183,2023-03-18,9,484.33,4358.97,cancelled,north,15
2014,864,39,2023-07-27,9,287.11,2583.99,cancelled,east,20
2015,102,148,2023-03-01,9,36.69,330.21,returned,west,2
2016,174,126,2024-11-02,6,365.57,2193.42,returned,south,13
2017,149,189,2024-07-30,1,290.46,290.46,cancelled,west,20
2018,209,170,2024-07-09,1,395.06,395.06,shipped,north,3
2019,126,47,2023-09-26,6,281.09,1686.54,returned,north,1
2020,73,74,2024-02-25,1,127.76,127.76,pending,north,18
2021,723,105,2024-12-16,3,182.73,548.19,cancelled,south,15
2022,689,193,2024-11-10,6,426.44,2558.64,returned,east,4
2023,749,51,2024-05-13,7,289.94,2029.58,cancelled,north,9
2024,131,63,2024-05-24,2,262.26,524.52,cancelled,north,9
2025,799,131,2024-11-03,6,315.44,1892.64,returned,west,1
2026,375,183,2023-11-30,1,484.33,484.33,pending,north,3
2027,75,92,2024-02-22,8,179.42,1435.36,shipped,west,7
2028,979,50,2023-01-30,1,258.01,258.01,returned,north,5
2029,81,184,2024-07-08,7,23.62,165.34,returned,south,15
2030,847,145,2024-03-27,10,410.78,4107.8,pending,north,2
2031,866,100,2023-03-25,7,207.33,1451.31,cancelled,south,12
2032,44,137,2023-12-15,2,372.41,744.82,cancelled,south,18
2033,38,10,2024-05-17,4,148.99,595.96,pending,east,5
2034,261,141,2024-12-07,10,190.85,1908.5,cancelled,west,13
2035,26,3,2023-02-22,2,399.54,799.08,cancelled,west,14
2036,983,156,2023-01-03,7,289.56,2026.92,returned,south,19
2037,200,199,2023-01-31,9,456.57,4109.13,shipped,north,4
2038,246,87,2024-07-23,7,170.42,1192.94,shipped,east,2
2039,645,159,2023-09-02,10,315.25,3152.5,cancelled,south,14
2040,988,142,2023-11-18,1,433.95,433.95,delivered,east,4
2041,218,161,2023-02-26,4,143.37,573.48,shipped,east,13
2042,636,136,2023-07-26,4,302.09,1208.36,shipped,south,15
2043,414,153,2023-02-09,10,420.11,4201.1,pending,south,5
2044,577,108,2024-07-12,4,95.49,381.96,pending,east,10
2045,375,122,2024-03-27,7,125.78,880.46,pending,north,1
2046,700,4,2023-02-27,6,22.21,133.26,delivered,west,18
2047,686,193,2024-05-18,3,426.44,1279.32,pending,south,6
2048,560,93,2023-02-15,6,491.78,2950.68,cancelled,north,10
2049,229,142,2024-11-27,5,433.95,2169.75,cancelled,west,5
2050,798,151,2024-02-11,2,73.07,146.14,returned,west,4
2051,638,179,2023-08-06,1,302.23,302.23,pending,west,20
2052,835,145,2023-04-16,1,410.78,410.78,shipped,west,9
2053,654,198,2024-09-05,1,368.18,368.18,pending,west,10
2054,939,46,2024-02-13,7,92.02,644.14,pending,west,13
2055,43,44,2023-07-08,3,188.04,564.12,returned,north,13
2056,811,27,2024-01-16,10,320.17,3201.7,returned,east,2
2057,808,87,2024-10-07,8,170.42,1363.36,returned,north,8
2058,927,117,2024-09-30,4,369.35,1477.4,delivered,south,13
2059,39,192,2023-08-23,9,356.5,3208.5,delivered,west,19
2060,519,144,2024-10-20,1,465.21,465.21,delivered,north,2
2061,292,190,2024-04-10,5,30.35,151.75,cancelled,south,1
2062,600,170,2023-10-11,3,395.06,1185.18,pending,east,1
2063,845,127,2023-09-06,8,456.66,3653.28,returned,east,5
2064,372,98,2024-05-02,4,136.37,545.48,returned,south,14
2065,460,78,2024-03-01,9,144.29,1298.61,returned,east,6
2066,999,97,2023-12-30,2,43.86,87.72,pending,east,10
2067,697,59,2023-04-26,3,291.66,874.98,pending,north,2
2068,148,12,2024-04-25,3,343.02,1029.06,returned,west,12
